eleccion_id;eleccion_nombre;continente_id;continente_nombre;pais_id;pais_nombre;consultado_id;consultado_nombre;circele_id;circele_nombre;local_id;local_nombre;mesa_id;mesas_fusionadas;mesa_electores;mesa_numero;tipomesa;mesa_descuadrada_preliminar;mesa_descuadrada_provisorio;candidato;votos_preliminar_string;votos_provisorio_string;nvoto;electo;codigo_colegio;nombre_colegio;sede_colegio;cs_id;cs;distrito_id;distrito;lista;pacto;partido_politico
4;Elección de Presidente 2021                       ;15002;AMÉRICA                                                                                             ;8007;CANADA                                                                                              ;11058;LOCAL ADICIONAL WINNIPEG                                                                            ;9041;WINNIPEG                                                                                            ;2919;LOCAL PRIVADO                                                                                       ;90412001;1                                                                                                   ;143;1;          ;N;N;Total Suma Calculada                                                                                ;104                                                                                                 ;104                                                                                                 ;905;0;20001;ESTABLECIMIENTO ESPECIAL 1                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15003;ASIA                                                                                                ;8054;REPUBLICA POPULAR CHINA                                                                             ;11066;SECCIÓN CONSULAR BEIJING                                                                            ;9042;BEIJING                                                                                             ;2902;CONSULADO                                                                                           ;90422001;1                                                                                                   ;55;1;          ;N;N;GABRIEL BORIC FONT                                                                                  ;20                                                                                                  ;20                                                                                                  ;1;1;20002;ESTABLECIMIENTO ESPECIAL 2                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;SIN PACTO                                                                                           ;CONVERGENCIA SOCIAL                               
4;Elección de Presidente 2021                       ;15003;ASIA                                                                                                ;8054;REPUBLICA POPULAR CHINA                                                                             ;11066;SECCIÓN CONSULAR BEIJING                                                                            ;9042;BEIJING                                                                                             ;2902;CONSULADO                                                                                           ;90422001;1                                                                                                   ;55;1;          ;N;N;JOSE ANTONIO KAST RIST                                                                              ;9                                                                                                   ;9                                                                                                   ;2;0;20002;ESTABLECIMIENTO ESPECIAL 2                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;SIN PACTO                                                                                           ;PARTIDO REPUBLICANO DE CHILE                      
4;Elección de Presidente 2021                       ;15003;ASIA                                                                                                ;8054;REPUBLICA POPULAR CHINA                                                                             ;11066;SECCIÓN CONSULAR BEIJING                                                                            ;9042;BEIJING                                                                                             ;2902;CONSULADO                                                                                           ;90422001;1                                                                                                   ;55;1;          ;N;N;Votos Nulos                                                                                         ;1                                                                                                   ;1                                                                                                   ;900;0;20002;ESTABLECIMIENTO ESPECIAL 2                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15003;ASIA                                                                                                ;8054;REPUBLICA POPULAR CHINA                                                                             ;11066;SECCIÓN CONSULAR BEIJING                                                                            ;9042;BEIJING                                                                                             ;2902;CONSULADO                                                                                           ;90422001;1                                                                                                   ;55;1;          ;N;N;Votos Blancos                                                                                       ;1                                                                                                   ;1                                                                                                   ;901;0;20002;ESTABLECIMIENTO ESPECIAL 2                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15003;ASIA                                                                                                ;8054;REPUBLICA POPULAR CHINA                                                                             ;11066;SECCIÓN CONSULAR BEIJING                                                                            ;9042;BEIJING                                                                                             ;2902;CONSULADO                                                                                           ;90422001;1                                                                                                   ;55;1;          ;N;N;Total Sufragios Emitidos                                                                            ;31                                                                                                  ;31                                                                                                  ;904;0;20002;ESTABLECIMIENTO ESPECIAL 2                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15003;ASIA                                                                                                ;8054;REPUBLICA POPULAR CHINA                                                                             ;11066;SECCIÓN CONSULAR BEIJING                                                                            ;9042;BEIJING                                                                                             ;2902;CONSULADO                                                                                           ;90422001;1                                                                                                   ;55;1;          ;N;N;Total Suma Calculada                                                                                ;31                                                                                                  ;31                                                                                                  ;905;0;20002;ESTABLECIMIENTO ESPECIAL 2                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15003;ASIA                                                                                                ;8054;REPUBLICA POPULAR CHINA                                                                             ;11015;CONSULADO GRAL. GUANGZHOU                                                                           ;9043;GUANGZHOU                                                                                           ;2900;CONSULADO                                                                                           ;90432001;1                                                                                                   ;29;1;          ;N;N;GABRIEL BORIC FONT                                                                                  ;6                                                                                                   ;6                                                                                                   ;1;1;20002;ESTABLECIMIENTO ESPECIAL 2                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;SIN PACTO                                                                                           ;CONVERGENCIA SOCIAL                               
4;Elección de Presidente 2021                       ;15003;ASIA                                                                                                ;8054;REPUBLICA POPULAR CHINA                                                                             ;11015;CONSULADO GRAL. GUANGZHOU                                                                           ;9043;GUANGZHOU                                                                                           ;2900;CONSULADO                                                                                           ;90432001;1                                                                                                   ;29;1;          ;N;N;JOSE ANTONIO KAST RIST                                                                              ;6                                                                                                   ;6                                                                                                   ;2;0;20002;ESTABLECIMIENTO ESPECIAL 2                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;SIN PACTO                                                                                           ;PARTIDO REPUBLICANO DE CHILE                      
4;Elección de Presidente 2021                       ;15003;ASIA                                                                                                ;8054;REPUBLICA POPULAR CHINA                                                                             ;11015;CONSULADO GRAL. GUANGZHOU                                                                           ;9043;GUANGZHOU                                                                                           ;2900;CONSULADO                                                                                           ;90432001;1                                                                                                   ;29;1;          ;N;N;Votos Nulos                                                                                         ;0                                                                                                   ;0                                                                                                   ;900;0;20002;ESTABLECIMIENTO ESPECIAL 2                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15003;ASIA                                                                                                ;8054;REPUBLICA POPULAR CHINA                                                                             ;11015;CONSULADO GRAL. GUANGZHOU                                                                           ;9043;GUANGZHOU                                                                                           ;2900;CONSULADO                                                                                           ;90432001;1                                                                                                   ;29;1;          ;N;N;Votos Blancos                                                                                       ;0                                                                                                   ;0                                                                                                   ;901;0;20002;ESTABLECIMIENTO ESPECIAL 2                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15003;ASIA                                                                                                ;8054;REPUBLICA POPULAR CHINA                                                                             ;11015;CONSULADO GRAL. GUANGZHOU                                                                           ;9043;GUANGZHOU                                                                                           ;2900;CONSULADO                                                                                           ;90432001;1                                                                                                   ;29;1;          ;N;N;Total Sufragios Emitidos                                                                            ;12                                                                                                  ;12                                                                                                  ;904;0;20002;ESTABLECIMIENTO ESPECIAL 2                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15003;ASIA                                                                                                ;8054;REPUBLICA POPULAR CHINA                                                                             ;11015;CONSULADO GRAL. GUANGZHOU                                                                           ;9043;GUANGZHOU                                                                                           ;2900;CONSULADO                                                                                           ;90432001;1                                                                                                   ;29;1;          ;N;N;Total Suma Calculada                                                                                ;12                                                                                                  ;12                                                                                                  ;905;0;20002;ESTABLECIMIENTO ESPECIAL 2                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15003;ASIA                                                                                                ;8054;REPUBLICA POPULAR CHINA                                                                             ;11018;CONSULADO GRAL. HONG KONG                                                                           ;9044;HONG KONG                                                                                           ;2901;CONSULADO                                                                                           ;90442001;1                                                                                                   ;58;1;          ;N;N;GABRIEL BORIC FONT                                                                                  ;16                                                                                                  ;16                                                                                                  ;1;1;20002;ESTABLECIMIENTO ESPECIAL 2                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;SIN PACTO                                                                                           ;CONVERGENCIA SOCIAL                               
4;Elección de Presidente 2021                       ;15003;ASIA                                                                                                ;8054;REPUBLICA POPULAR CHINA                                                                             ;11018;CONSULADO GRAL. HONG KONG                                                                           ;9044;HONG KONG                                                                                           ;2901;CONSULADO                                                                                           ;90442001;1                                                                                                   ;58;1;          ;N;N;JOSE ANTONIO KAST RIST                                                                              ;20                                                                                                  ;20                                                                                                  ;2;0;20002;ESTABLECIMIENTO ESPECIAL 2                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;SIN PACTO                                                                                           ;PARTIDO REPUBLICANO DE CHILE                      
4;Elección de Presidente 2021                       ;15003;ASIA                                                                                                ;8054;REPUBLICA POPULAR CHINA                                                                             ;11018;CONSULADO GRAL. HONG KONG                                                                           ;9044;HONG KONG                                                                                           ;2901;CONSULADO                                                                                           ;90442001;1                                                                                                   ;58;1;          ;N;N;Votos Nulos                                                                                         ;1                                                                                                   ;1                                                                                                   ;900;0;20002;ESTABLECIMIENTO ESPECIAL 2                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15003;ASIA                                                                                                ;8054;REPUBLICA POPULAR CHINA                                                                             ;11018;CONSULADO GRAL. HONG KONG                                                                           ;9044;HONG KONG                                                                                           ;2901;CONSULADO                                                                                           ;90442001;1                                                                                                   ;58;1;          ;N;N;Votos Blancos                                                                                       ;0                                                                                                   ;0                                                                                                   ;901;0;20002;ESTABLECIMIENTO ESPECIAL 2                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15003;ASIA                                                                                                ;8054;REPUBLICA POPULAR CHINA                                                                             ;11018;CONSULADO GRAL. HONG KONG                                                                           ;9044;HONG KONG                                                                                           ;2901;CONSULADO                                                                                           ;90442001;1                                                                                                   ;58;1;          ;N;N;Total Sufragios Emitidos                                                                            ;37                                                                                                  ;37                                                                                                  ;904;0;20002;ESTABLECIMIENTO ESPECIAL 2                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15003;ASIA                                                                                                ;8054;REPUBLICA POPULAR CHINA                                                                             ;11018;CONSULADO GRAL. HONG KONG                                                                           ;9044;HONG KONG                                                                                           ;2901;CONSULADO                                                                                           ;90442001;1                                                                                                   ;58;1;          ;N;N;Total Suma Calculada                                                                                ;37                                                                                                  ;37                                                                                                  ;905;0;20002;ESTABLECIMIENTO ESPECIAL 2                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15003;ASIA                                                                                                ;8054;REPUBLICA POPULAR CHINA                                                                             ;11043;CONSULADO GRAL. SHANGHAI                                                                            ;9045;SHANGHAI                                                                                            ;2899;CONSULADO                                                                                           ;90452001;1                                                                                                   ;125;1;          ;N;N;GABRIEL BORIC FONT                                                                                  ;22                                                                                                  ;22                                                                                                  ;1;1;20002;ESTABLECIMIENTO ESPECIAL 2                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;SIN PACTO                                                                                           ;CONVERGENCIA SOCIAL                               
4;Elección de Presidente 2021                       ;15003;ASIA                                                                                                ;8054;REPUBLICA POPULAR CHINA                                                                             ;11043;CONSULADO GRAL. SHANGHAI                                                                            ;9045;SHANGHAI                                                                                            ;2899;CONSULADO                                                                                           ;90452001;1                                                                                                   ;125;1;          ;N;N;JOSE ANTONIO KAST RIST                                                                              ;59                                                                                                  ;59                                                                                                  ;2;0;20002;ESTABLECIMIENTO ESPECIAL 2                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;SIN PACTO                                                                                           ;PARTIDO REPUBLICANO DE CHILE                      
4;Elección de Presidente 2021                       ;15003;ASIA                                                                                                ;8054;REPUBLICA POPULAR CHINA                                                                             ;11043;CONSULADO GRAL. SHANGHAI                                                                            ;9045;SHANGHAI                                                                                            ;2899;CONSULADO                                                                                           ;90452001;1                                                                                                   ;125;1;          ;N;N;Votos Nulos                                                                                         ;1                                                                                                   ;1                                                                                                   ;900;0;20002;ESTABLECIMIENTO ESPECIAL 2                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15003;ASIA                                                                                                ;8054;REPUBLICA POPULAR CHINA                                                                             ;11043;CONSULADO GRAL. SHANGHAI                                                                            ;9045;SHANGHAI                                                                                            ;2899;CONSULADO                                                                                           ;90452001;1                                                                                                   ;125;1;          ;N;N;Votos Blancos                                                                                       ;0                                                                                                   ;0                                                                                                   ;901;0;20002;ESTABLECIMIENTO ESPECIAL 2                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15003;ASIA                                                                                                ;8054;REPUBLICA POPULAR CHINA                                                                             ;11043;CONSULADO GRAL. SHANGHAI                                                                            ;9045;SHANGHAI                                                                                            ;2899;CONSULADO                                                                                           ;90452001;1                                                                                                   ;125;1;          ;N;N;Total Sufragios Emitidos                                                                            ;82                                                                                                  ;82                                                                                                  ;904;0;20002;ESTABLECIMIENTO ESPECIAL 2                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15003;ASIA                                                                                                ;8054;REPUBLICA POPULAR CHINA                                                                             ;11043;CONSULADO GRAL. SHANGHAI                                                                            ;9045;SHANGHAI                                                                                            ;2899;CONSULADO                                                                                           ;90452001;1                                                                                                   ;125;1;          ;N;N;Total Suma Calculada                                                                                ;82                                                                                                  ;82                                                                                                  ;905;0;20002;ESTABLECIMIENTO ESPECIAL 2                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;                                                                                                    ;                                                  
4;Elección de Presidente 2021                       ;15002;AMÉRICA                                                                                             ;8008;COLOMBIA                                                                                            ;11007;CONSULADO GRAL. BOGOTA                                                                              ;9046;BOGOTA                                                                                              ;2843;CONSULADO                                                                                           ;90462001;1-2                                                                                                 ;391;1;          ;N;N;GABRIEL BORIC FONT                                                                                  ;73                                                                                                  ;73                                                                                                  ;1;1;20001;ESTABLECIMIENTO ESPECIAL 1                                                      ;EXTRANJERO                                                                                                                                                                                                                                                     ;;                                                                                                    ;;                                                                                                    ;                                                  ;SIN PACTO                                                                                           ;CONVERGENCIA SOCIAL                               
